,JourneyCode:,595
,HolidayType:,"Bathing,"
,Price:,1039
,NumberOfPersons:,8
,Region:,"CostaBlanca,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"June,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Costa Blanca.
,,
,,
,,
defcase,596,
,objects,
,case,Journey596
,JourneyCode:,596
,HolidayType:,"Bathing,"
,Price:,2324
,NumberOfPersons:,12
,Region:,"CostaBlanca,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"July,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Costa Blanca.
,,
,,
,,
defcase,597,
,objects,
,case,Journey597
,JourneyCode:,597
,HolidayType:,"Bathing,"
,Price:,1229
,NumberOfPersons:,2
,Region:,"CostaBlanca,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"August,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Costa Blanca.
,,
,,
,,
defcase,598,
,objects,
,case,Journey598
,JourneyCode:,598
,HolidayType:,"Bathing,"
,Price:,789
,NumberOfPersons:,5
,Region:,"CostaBlanca,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"September,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Costa Blanca.
,,
,,
,,
defcase,599,
,objects,
,case,Journey599
,JourneyCode:,599
,HolidayType:,"Bathing,"
,Price:,649
,NumberOfPersons:,3
,Region:,"CostaBlanca,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"July,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Costa Blanca.
,,
,,
,,
defcase,600,
,objects,
,case,Journey600
,JourneyCode:,600
,HolidayType:,"Bathing,"
,Price:,1259
,NumberOfPersons:,3
,Region:,"CostaBlanca,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"August,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Costa Blanca.
,,
,,
,,
defcase,601,
,objects,
,case,Journey601
,JourneyCode:,601
,HolidayType:,"Bathing,"
,Price:,1038
,NumberOfPersons:,4
,Region:,"CostaBlanca,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Costa Blanca.
,,
,,
,,
defcase,602,
,objects,
,case,Journey602
,JourneyCode:,602
,HolidayType:,"Bathing,"
,Price:,1798
,NumberOfPersons:,4
,Region:,"CostaBlanca,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"July,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Costa Blanca.
,,
,,
,,
defcase,603,
,objects,
,case,Journey603
,JourneyCode:,603
,HolidayType:,"Bathing,"
,Price:,2038
,NumberOfPersons:,8
,Region:,"CostaBlanca,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"September,"
,Accommodation:,"HolidayFlat,"
,Hotel:,H.Flat Costa Blanca.
,,
,,
,,
defcase,604,
,objects,
,case,Journey604
,JourneyCode:,604
,HolidayType:,"Bathing,"
,Price:,1998
,NumberOfPersons:,2
,Region:,"CostaBrava,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel La Huerta, Costa Brava."
,,
,,
,,
defcase,605,
,objects,
,case,Journey605
,JourneyCode:,605
,HolidayType:,"Bathing,"
,Price:,2550
,NumberOfPersons:,3
,Region:,"CostaBrava,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"July,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel La Huerta, Costa Brava."
,,
,,
,,
defcase,606,
,objects,
,case,Journey606
,JourneyCode:,606
,HolidayType:,"Active,"
,Price:,2696
,NumberOfPersons:,3
,Region:,"CostaBrava,"
,Transportation:,"Car,"
,Duration:,21
,Season:,"August,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Mar Eden, Costa Brava."
,,
,,
,,
defcase,607,
,objects,
,case,Journey607
,JourneyCode:,607
,HolidayType:,"Recreation,"
,Price:,1558
,NumberOfPersons:,2
,Region:,"CostaBrava,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"September,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Mar Eden, Costa Brava."
,,
,,
,,
defcase,608,
,objects,
,case,Journey608
,JourneyCode:,608
,HolidayType:,"Bathing,"
,Price:,2518
,NumberOfPersons:,2
,Region:,"CostaBrava,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Surf Mar, Costa Brava."
,,
,,
,,
defcase,609,
,objects,
,case,Journey609
,JourneyCode:,609
,HolidayType:,"Bathing,"
,Price:,6971
,NumberOfPersons:,4
,Region:,"CostaBrava,"
,Transportation:,"Car,"
,Duration:,21
,Season:,"August,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Surf Mar, Costa Brava."
,,
,,
,,
defcase,610,
,objects,
,case,Journey610
,JourneyCode:,610
,HolidayType:,"Bathing,"
,Price:,3099
,NumberOfPersons:,3
,Region:,"CostaBrava,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"July,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Surf Mar, Costa Brava."
,,
,,
,,
defcase,611,
,objects,
,case,Journey611
,JourneyCode:,611
,HolidayType:,"Bathing,"
,Price:,1738
,NumberOfPersons:,2
,Region:,"CostaBrava,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"July,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Albatros, Costa Brava."
,,
,,
,,
defcase,612,
,objects,
,case,Journey612
,JourneyCode:,612
,HolidayType:,"Active,"
,Price:,2198
,NumberOfPersons:,2
,Region:,"CostaBrava,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Albatros, Costa Brava."
,,
,,
,,
defcase,613,
,objects,
,case,Journey613
,JourneyCode:,613
,HolidayType:,"Recreation,"
,Price:,2360
,NumberOfPersons:,3
,Region:,"CostaBrava,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"May,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Albatros, Costa Brava."
,,
,,
,,
defcase,614,
,objects,
,case,Journey614
,JourneyCode:,614
,HolidayType:,"Bathing,"
,Price:,2186
,NumberOfPersons:,3
,Region:,"CostaBrava,"
,Transportation:,"Car,"
,Duration:,7
,Season:,"July,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Olympic Park, Costa Brava."
,,
,,
,,
defcase,615,
,objects,
,case,Journey615
,JourneyCode:,615
,HolidayType:,"Bathing,"
,Price:,2418
,NumberOfPersons:,2
,Region:,"CostaBrava,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Olympic Park, Costa Brava."
,,
,,
,,
defcase,616,
,objects,
,case,Journey616
,JourneyCode:,616
,HolidayType:,"Bathing,"
,Price:,3737
,NumberOfPersons:,3
,Region:,"CostaBrava,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"August,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Olympic Park, Costa Brava."
,,
,,
,,
defcase,617,
,objects,
,case,Journey617
,JourneyCode:,617
,HolidayType:,"Active,"
,Price:,3048
,NumberOfPersons:,2
,Region:,"CostaBrava,"
,Transportation:,"Car,"
,Duration:,21
,Season:,"September,"
,Accommodation:,"FourStars,"
,Hotel:,"Golden Hotel Port Salou, Costa Brava."
,,
,,
,,
defcase,618,
,objects,
,case,Journey618
,JourneyCode:,618
,HolidayType:,"Recreation,"
,Price:,3912
,NumberOfPersons:,4
,Region:,"CostaBrava,"
,Transportation:,"Car,"
,Duration:,14
,Season:,"July,"
,Accommodation:,"FourStars,"
,Hotel:,"Golden Hotel Port Salou, Costa Brava."
,,
,,
,,
defcase,619,
,objects,
,case,Journey619
,JourneyCode:,619
,HolidayType:,"Bathing,"
,Price:,3528
,NumberOfPersons:,2
,Region:,"Fuerteventura,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"May,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Oliva Beach, Fuerteventura."
,,
,,
,,
defcase,620,
,objects,
,case,Journey620
,JourneyCode:,620
,HolidayType:,"Bathing,"
,Price:,4402
,NumberOfPersons:,3
,Region:,"Fuerteventura,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Oliva Beach, Fuerteventura."
,,
,,
,,
defcase,621,
,objects,
,case,Journey621
,JourneyCode:,621
,HolidayType:,"Bathing,"
,Price:,6357
,NumberOfPersons:,3
,Region:,"Fuerteventura,"
,Transportation:,"Plane,"
,Duration:,21
,Season:,"July,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Oliva Beach, Fuerteventura."
,,
,,
,,
defcase,622,
,objects,
,case,Journey622
,JourneyCode:,622
,HolidayType:,"Bathing,"
,Price:,3417
,NumberOfPersons:,4
,Region:,"Fuerteventura,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"August,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Appartm. Rio Tropical, Fuerteventura."
,,
,,
,,
defcase,623,
,objects,
,case,Journey623
,JourneyCode:,623
,HolidayType:,"Active,"
,Price:,2598
,NumberOfPersons:,2
,Region:,"Fuerteventura,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"September,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Appartm. Rio Tropical, Fuerteventura."
,,
,,
,,
defcase,624,
,objects,
,case,Journey624
,JourneyCode:,624
,HolidayType:,"Active,"
,Price:,2252
,NumberOfPersons:,3
,Region:,"Fuerteventura,"
,Transportation:,"Plane,"
,Duration:,7
,Season:,"July,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Appartm. Rio Tropical, Fuerteventura."
,,
,,
,,
defcase,625,
,objects,
,case,Journey625
,JourneyCode:,625
,HolidayType:,"Active,"
,Price:,3678
,NumberOfPersons:,2
,Region:,"Fuerteventura,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"August,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Crystal Beach, Fuerteventura."
,,
,,
,,
defcase,626,
,objects,
,case,Journey626
,JourneyCode:,626
,HolidayType:,"Recreation,"
,Price:,3578
,NumberOfPersons:,2
,Region:,"Fuerteventura,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Crystal Beach, Fuerteventura."
,,
,,
,,
defcase,627,
,objects,
,case,Journey627
,JourneyCode:,627
,HolidayType:,"Bathing,"
,Price:,7161
,NumberOfPersons:,3
,Region:,"Fuerteventura,"
,Transportation:,"Plane,"
,Duration:,21
,Season:,"June,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Rio Ventura, Fuerteventura."
,,
,,
,,
defcase,628,
,objects,
,case,Journey628
,JourneyCode:,628
,HolidayType:,"Bathing,"
,Price:,5709
,NumberOfPersons:,3
,Region:,"Fuerteventura,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"July,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Rio Ventura, Fuerteventura."
,,
,,
,,
defcase,629,
,objects,
,case,Journey629
,JourneyCode:,629
,HolidayType:,"Bathing,"
,Price:,6369
,NumberOfPersons:,4
,Region:,"Fuerteventura,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"August,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Rio Ventura, Fuerteventura."
,,
,,
,,
defcase,630,
,objects,
,case,Journey630
,JourneyCode:,630
,HolidayType:,"Bathing,"
,Price:,3188
,NumberOfPersons:,2
,Region:,"Fuerteventura,"
,Transportation:,"Plane,"
,Duration:,7
,Season:,"June,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Rio Ventura, Fuerteventura."
,,
,,
,,
defcase,631,
,objects,
,case,Journey631
,JourneyCode:,631
,HolidayType:,"Active,"
,Price:,3428
,NumberOfPersons:,2
,Region:,"Fuerteventura,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"September,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Rio Maxarota, Fuerteventura."
,,
,,
,,
defcase,632,
,objects,
,case,Journey632
,JourneyCode:,632
,HolidayType:,"Active,"
,Price:,4602
,NumberOfPersons:,3
,Region:,"Fuerteventura,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"July,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Rio Maxarota, Fuerteventura."
,,
,,
,,
defcase,633,
,objects,
,case,Journey633
,JourneyCode:,633
,HolidayType:,"Recreation,"
,Price:,3188
,NumberOfPersons:,2
,Region:,"Fuerteventura,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"May,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Rio Maxarota, Fuerteventura."
,,
,,
,,
defcase,634,
,objects,
,case,Journey634
,JourneyCode:,634
,HolidayType:,"Bathing,"
,Price:,2412
,NumberOfPersons:,3
,Region:,"GranCanaria,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"May,"
,Accommodation:,"TwoStars,"
,Hotel:,"Studios Puerto Plata, Gran Canaria."
,,
,,
,,
defcase,635,
,objects,
,case,Journey635
,JourneyCode:,635
,HolidayType:,"Bathing,"
,Price:,3125
,NumberOfPersons:,3
,Region:,"GranCanaria,"
,Transportation:,"Plane,"
,Duration:,21
,Season:,"July,"
,Accommodation:,"TwoStars,"
,Hotel:,"Studios Puerto Plata, Gran Canaria."
,,
,,
,,
defcase,636,
,objects,
,case,Journey636
,JourneyCode:,636
,HolidayType:,"Bathing,"
,Price:,2378
,NumberOfPersons:,2
,Region:,"GranCanaria,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"September,"
,Accommodation:,"TwoStars,"
,Hotel:,"Studios Brisamar, Gran Canaria."
,,
,,
,,
defcase,637,
,objects,
,case,Journey637
,JourneyCode:,637
,HolidayType:,"Active,"
,Price:,3177
,NumberOfPersons:,4
,Region:,"GranCanaria,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"August,"
,Accommodation:,"TwoStars,"
,Hotel:,"Studios Brisamar, Gran Canaria."
,,
,,
,,
defcase,638,
,objects,
,case,Journey638
,JourneyCode:,638
,HolidayType:,"Bathing,"
,Price:,2788
,NumberOfPersons:,2
,Region:,"GranCanaria,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"May,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Riosol, Gran Canaria."
,,
,,
,,
defcase,639,
,objects,
,case,Journey639
,JourneyCode:,639
,HolidayType:,"Bathing,"
,Price:,4100
,NumberOfPersons:,3
,Region:,"GranCanaria,"
,Transportation:,"Plane,"
,Duration:,21
,Season:,"June,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Riosol, Gran Canaria."
,,
,,
,,
defcase,640,
,objects,
,case,Journey640
,JourneyCode:,640
,HolidayType:,"Bathing,"
,Price:,2723
,NumberOfPersons:,3
,Region:,"GranCanaria,"
,Transportation:,"Plane,"
,Duration:,7
,Season:,"July,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Caserio, Gran Canaria."
,,
,,
,,
defcase,641,
,objects,
,case,Journey641
,JourneyCode:,641
,HolidayType:,"Active,"
,Price:,4261
,NumberOfPersons:,3
,Region:,"GranCanaria,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"August,"
,Accommodation:,"ThreeStars,"
,Hotel:,"IFA Beach Hotel, Gran Canaria."
,,
,,
,,
defcase,642,
,objects,
,case,Journey642
,JourneyCode:,642
,HolidayType:,"Active,"
,Price:,3778
,NumberOfPersons:,2
,Region:,"GranCanaria,"
,Transportation:,"Plane,"
,Duration:,21
,Season:,"September,"
,Accommodation:,"ThreeStars,"
,Hotel:,"IFA Beach Hotel, Gran Canaria."
,,
,,
,,
defcase,643,
,objects,
,case,Journey643
,JourneyCode:,643
,HolidayType:,"Recreation,"
,Price:,2508
,NumberOfPersons:,2
,Region:,"GranCanaria,"
,Transportation:,"Plane,"
,Duration:,7
,Season:,"August,"
,Accommodation:,"ThreeStars,"
,Hotel:,"IFA Beach Hotel, Gran Canaria."
,,
,,
,,
defcase,644,
,objects,
,case,Journey644
,JourneyCode:,644
,HolidayType:,"Bathing,"
,Price:,3258
,NumberOfPersons:,2
,Region:,"GranCanaria,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Las Margaritas, Gran Canaria."
,,
,,
,,
defcase,645,
,objects,
,case,Journey645
,JourneyCode:,645
,HolidayType:,"Bathing,"
,Price:,4252
,NumberOfPersons:,3
,Region:,"GranCanaria,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"July,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Las Margaritas, Gran Canaria."
,,
,,
,,
defcase,646,
,objects,
,case,Journey646
,JourneyCode:,646
,HolidayType:,"Bathing,"
,Price:,3498
,NumberOfPersons:,2
,Region:,"GranCanaria,"
,Transportation:,"Plane,"
,Duration:,21
,Season:,"September,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Caserio, Gran Canaria."
,,
,,
,,
defcase,647,
,objects,
,case,Journey647
,JourneyCode:,647
,HolidayType:,"Active,"
,Price:,2848
,NumberOfPersons:,2
,Region:,"GranCanaria,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"May,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Caserio, Gran Canaria."
,,
,,
,,
defcase,648,
,objects,
,case,Journey648
,JourneyCode:,648
,HolidayType:,"Active,"
,Price:,3551
,NumberOfPersons:,3
,Region:,"GranCanaria,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"August,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Caserio, Gran Canaria."
,,
,,
,,
defcase,649,
,objects,
,case,Journey649
,JourneyCode:,649
,HolidayType:,"Bathing,"
,Price:,2078
,NumberOfPersons:,2
,Region:,"Ibiza,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"TwoStars,"
,Hotel:,"Pension Central, Ibiza."
,,
,,
,,
defcase,650,
,objects,
,case,Journey650
,JourneyCode:,650
,HolidayType:,"Bathing,"
,Price:,2498
,NumberOfPersons:,2
,Region:,"Ibiza,"
,Transportation:,"Plane,"
,Duration:,21
,Season:,"September,"
,Accommodation:,"TwoStars,"
,Hotel:,"Pension Central, Ibiza."
,,
,,
,,
defcase,651,
,objects,
,case,Journey651
,JourneyCode:,651
,HolidayType:,"Bathing,"
,Price:,2427
,NumberOfPersons:,3
,Region:,"Ibiza,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"July,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Llevant, Ibiza."
,,
,,
,,
defcase,652,
,objects,
,case,Journey652
,JourneyCode:,652
,HolidayType:,"Active,"
,Price:,2852
,NumberOfPersons:,4
,Region:,"Ibiza,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"August,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Llevant, Ibiza."
,,
,,
,,
defcase,653,
,objects,
,case,Journey653
,JourneyCode:,653
,HolidayType:,"Active,"
,Price:,1995
,NumberOfPersons:,3
,Region:,"Ibiza,"
,Transportation:,"Plane,"
,Duration:,7
,Season:,"July,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Llevant, Ibiza."
,,
,,
,,
defcase,654,
,objects,
,case,Journey654
,JourneyCode:,654
,HolidayType:,"Bathing,"
,Price:,2798
,NumberOfPersons:,2
,Region:,"Ibiza,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Helios II, Ibiza."
,,
,,
,,
defcase,655,
,objects,
,case,Journey655
,JourneyCode:,655
,HolidayType:,"Bathing,"
,Price:,2878
,NumberOfPersons:,2
,Region:,"Ibiza,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"July,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Helios II, Ibiza."
,,
,,
,,
defcase,656,
,objects,
,case,Journey656
,JourneyCode:,656
,HolidayType:,"Bathing,"
,Price:,3258
,NumberOfPersons:,2
,Region:,"Ibiza,"
,Transportation:,"Plane,"
,Duration:,21
,Season:,"May,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Helios II, Ibiza."
,,
,,
,,
defcase,657,
,objects,
,case,Journey657
,JourneyCode:,657
,HolidayType:,"Bathing,"
,Price:,2343
,NumberOfPersons:,3
,Region:,"Ibiza,"
,Transportation:,"Plane,"
,Duration:,7
,Season:,"August,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Atlantic, Ibiza."
,,
,,
,,
defcase,658,
,objects,
,case,Journey658
,JourneyCode:,658
,HolidayType:,"Bathing,"
,Price:,3217
,NumberOfPersons:,3
,Region:,"Ibiza,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Atlantic, Ibiza."
,,
,,
,,
defcase,659,
,objects,
,case,Journey659
,JourneyCode:,659
,HolidayType:,"Active,"
,Price:,4832
,NumberOfPersons:,4
,Region:,"Ibiza,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"July,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Atlantic, Ibiza."
,,
,,
,,
defcase,660,
,objects,
,case,Journey660
,JourneyCode:,660
,HolidayType:,"Active,"
,Price:,3558
,NumberOfPersons:,2
,Region:,"Ibiza,"
,Transportation:,"Plane,"
,Duration:,21
,Season:,"September,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Atlantic, Ibiza."
,,
,,
,,
defcase,661,
,objects,
,case,Journey661
,JourneyCode:,661
,HolidayType:,"Bathing,"
,Price:,4398
,NumberOfPersons:,2
,Region:,"Ibiza,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"FourStars,"
,Hotel:,"Club La Mola, Ibiza."
,,
,,
,,
defcase,662,
,objects,
,case,Journey662
,JourneyCode:,662
,HolidayType:,"Bathing,"
,Price:,4958
,NumberOfPersons:,2
,Region:,"Ibiza,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"July,"
,Accommodation:,"FourStars,"
,Hotel:,"Club La Mola, Ibiza."
,,
,,
,,
defcase,663,
,objects,
,case,Journey663
,JourneyCode:,663
,HolidayType:,"Active,"
,Price:,2090
,NumberOfPersons:,3
,Region:,"Ibiza,"
,Transportation:,"Plane,"
,Duration:,7
,Season:,"August,"
,Accommodation:,"FourStars,"
,Hotel:,"Hotel Nereida, Ibiza."
,,
,,
,,
defcase,664,
,objects,
,case,Journey664
,JourneyCode:,664
,HolidayType:,"Bathing,"
,Price:,1558
,NumberOfPersons:,2
,Region:,"Mallorca,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"OneStar,"
,Hotel:,"Pension Marina, Mallorca."
,,
,,
,,
defcase,665,
,objects,
,case,Journey665
,JourneyCode:,665
,HolidayType:,"Bathing,"
,Price:,2397
,NumberOfPersons:,3
,Region:,"Mallorca,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"July,"
,Accommodation:,"OneStar,"
,Hotel:,"Pension Marina, Mallorca."
,,
,,
,,
defcase,666,
,objects,
,case,Journey666
,JourneyCode:,666
,HolidayType:,"Bathing,"
,Price:,2481
,NumberOfPersons:,2
,Region:,"Mallorca,"
,Transportation:,"Plane,"
,Duration:,21
,Season:,"September,"
,Accommodation:,"OneStar,"
,Hotel:,"Pension El Golea, Mallorca."
,,
,,
,,
defcase,667,
,objects,
,case,Journey667
,JourneyCode:,667
,HolidayType:,"Bathing,"
,Price:,1718
,NumberOfPersons:,2
,Region:,"Mallorca,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"TwoStars,"
,Hotel:,"Pension Alcina, Mallorca."
,,
,,
,,
defcase,668,
,objects,
,case,Journey668
,JourneyCode:,668
,HolidayType:,"Bathing,"
,Price:,2410
,NumberOfPersons:,4
,Region:,"Mallorca,"
,Transportation:,"Plane,"
,Duration:,7
,Season:,"August,"
,Accommodation:,"TwoStars,"
,Hotel:,"Pension Alcina, Mallorca."
,,
,,
,,
defcase,669,
,objects,
,case,Journey669
,JourneyCode:,669
,HolidayType:,"Recreation,"
,Price:,1285
,NumberOfPersons:,3
,Region:,"Mallorca,"
,Transportation:,"Plane,"
,Duration:,4
,Season:,"May,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Manaus, Mallorca."
,,
,,
,,
defcase,670,
,objects,
,case,Journey670
,JourneyCode:,670
,HolidayType:,"Active,"
,Price:,1798
,NumberOfPersons:,2
,Region:,"Mallorca,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Vaquer, Mallorca."
,,
,,
,,
defcase,671,
,objects,
,case,Journey671
,JourneyCode:,671
,HolidayType:,"Wandering,"
,Price:,1676
,NumberOfPersons:,3
,Region:,"Mallorca,"
,Transportation:,"Plane,"
,Duration:,7
,Season:,"September,"
,Accommodation:,"TwoStars,"
,Hotel:,"Hotel Vaquer, Mallorca."
,,
,,
,,
defcase,672,
,objects,
,case,Journey672
,JourneyCode:,672
,HolidayType:,"Bathing,"
,Price:,2198
,NumberOfPersons:,2
,Region:,"Mallorca,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"June,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Samu, Mallorca."
,,
,,
,,
defcase,673,
,objects,
,case,Journey673
,JourneyCode:,673
,HolidayType:,"Bathing,"
,Price:,3530
,NumberOfPersons:,4
,Region:,"Mallorca,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"July,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Samu, Mallorca."
,,
,,
,,
defcase,674,
,objects,
,case,Journey674
,JourneyCode:,674
,HolidayType:,"Bathing,"
,Price:,1607
,NumberOfPersons:,3
,Region:,"Mallorca,"
,Transportation:,"Plane,"
,Duration:,4
,Season:,"August,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Flamingo, Mallorca."
,,
,,
,,
defcase,675,
,objects,
,case,Journey675
,JourneyCode:,675
,HolidayType:,"Bathing,"
,Price:,3697
,NumberOfPersons:,3
,Region:,"Mallorca,"
,Transportation:,"Plane,"
,Duration:,14
,Season:,"July,"
,Accommodation:,"ThreeStars,"
,Hotel:,"Hotel Sol Lux, Mallorca."
,,
,,
,,
defcase,676,
,objects,
,case,Journey676
,JourneyCode:,676
,HolidayType:,"Bathing,"
,Price:,1858
,NumberOfPersons:,2
,Region:,"Mallorca,"
